netspend,Crave_Cinema,Crave_Display,Crave_Outdoor,Crave_Social,Crave_TV,Crave_VOD,Delivery Awareness_Display,Delivery Awareness_Outdoor,Delivery Awareness_Partnerships,Delivery Awareness_Social,Delivery Awareness_TV,Delivery Awareness_VOD,Disruptive Value_Audio,Disruptive Value_Display,Disruptive Value_Outdoor,Disruptive Value_PPC,Disruptive Value_Social,Disruptive Value_TV,Disruptive Value_VOD,App_Audio,App_Display,App_Outdoor,App_PPC,App_Social,App_VOD,LTOs_Audio,LTOs_Display,LTOs_Outdoor,LTOs_PPC,LTOs_Social,LTOs_TV,LTOs_VOD,Lunch_Outdoor,Lunch_PPC,Lunch_Social,Lunch_TV,Lunch_VOD
"3,091,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96934,9708.170395,4107.194522,29613.78611,68324.62148,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.035,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95829,2171.334527,27081.92391,172607.8055,26630.80788,71213.95193,14719.59393,28386.78238,118924.4501,10195.72494
"3,092,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96937,9708.170395,4107.194522,29613.78611,68324.62148,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.06206,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95831,2171.334527,27081.92391,172607.8348,26630.80788,71213.95194,14719.59393,28386.78238,118924.4501,10195.72494
"3,093,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96939,9708.170395,4107.194522,29613.78611,68324.62148,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.08903,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95832,2171.334527,27081.92391,172607.864,26630.80788,71213.95195,14719.59393,28386.78238,118924.4501,10195.72494
"3,094,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96941,9708.170395,4107.194522,29613.78611,68324.62148,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.11593,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95834,2171.334527,27081.92391,172607.8931,26630.80788,71213.95196,14719.59393,28386.78238,118924.4501,10195.72494
"3,095,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96944,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.14275,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95835,2171.334527,27081.92391,172607.9222,26630.80788,71213.95197,14719.59393,28386.78238,118924.4501,10195.72494
"3,096,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96946,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.16949,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95837,2171.334527,27081.92391,172607.9511,26630.80788,71213.95198,14719.59393,28386.78238,118924.4501,10195.72494
"3,097,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96948,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.19614,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79756,36664.04989,45365.95838,2171.334527,27081.92391,172607.98,26630.80788,71213.95199,14719.59393,28386.78238,118924.4501,10195.72494
"3,098,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96951,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.22272,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79757,36664.04989,45365.9584,2171.334527,27081.92391,172608.0088,26630.80788,71213.952,14719.59393,28386.78238,118924.4501,10195.72494
"3,099,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96953,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.24922,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79757,36664.04989,45365.95841,2171.334527,27081.92391,172608.0375,26630.80788,71213.95201,14719.59393,28386.78238,118924.4501,10195.72494
"3,100,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96955,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.27564,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79757,36664.04989,45365.95843,2171.334527,27081.92391,172608.0662,26630.80788,71213.95202,14719.59393,28386.78238,118924.4501,10195.72494
"3,101,000",13272.64554,27474.1851,32824.58939,17703.32788,77970.96957,9708.170395,4107.194522,29613.78611,68324.62149,12509.36744,87381.58085,22682.53338,39282.20819,27821.92999,40092.00752,14275.17285,36320.07004,92471.30198,24209.17213,19542.42959,15176.23129,19718.07205,1864.712122,11310.45253,549.5947212,95591.79757,36664.04989,45365.95844,2171.334527,27081.92391,172608.0948,26630.80788,71213.95203,14719.59393,28386.78238,118924.4501,10195.72494
